#Copyright André Castilla 2014
#Please cite accordingly
6333;rid6333;gaseous;gasoso;gaseoso;;;;;;;;;;;;;;;;;
6334;rid6334;liquefied;liquefeito;licuefecho;;;;;;;;;;;;;;;;;
6335;rid6335;nuclear;nuclear;nuclear;;;;;;;;;;;;;;;;;
6336;rid6336;osseous;osseo;oseo;;;;;;;;;;;;;;;;;
6337;rid6337;fracture modifier;modificador de fratura;modificante de la fractura;;;;;;;;;;;;;;;;;
6338;rid6338;fracture type or mechanism;tipo ou mecanismo de fratura;tipo o mecanismo de la fractura;;;;;;;;;;;;;;;;;
6339;rid6339;insufficiency;insuficiencia;insuficiencia;;;;;;;;;;;;;;;;;
6341;rid6341;comminuted;cominutiva;conminutiva;;;;;;;;;;;;;;;;;
6342;rid6342;closed;fechada;cerrada;;;;;;;;;;;;;;;;;
6343;rid6343;open;aberta;abierta;;;;;;;;;;;;;;;;;
6344;rid6344;depression;depressao;depresion;;;;;;;;;;;;;;;;;
6345;rid6345;diaphyseal;diafisaria;diafisaria;;;;;;;;;;;;;;;;;
6346;rid6346;intraarticular;intra-articular;intraarticular;;;;;;;;;;;;;;;;;
6347;rid6347;periprosthetic;periprostetica;periprotesica;;;;;;;;;;;;;;;;;
6348;rid6348;teardrop;em lagrima;en lagrima;;;;;;;;;;;;;;;;;
6349;rid6349;burst;explosao;explosion;;;;;;;;;;;;;;;;;
6350;rid6350;neuromuscular;neuromuscular;neuromuscular;;;;;;;;;;;;;;;;;
6351;rid6351;stage of healing;estagio de cicatrizacao;etapa de cicatrizacion;;;;;;;;;;;;;;;;;
6352;rid6352;healing;cicatrizacao;cicatrizacion;;;;;;;;;;;;;;;;;
6353;rid6353;healed;cicatrizado;cicatrizado;;;;;;;;;;;;;;;;;
6354;rid6354;ununited;nao unida;no unida;;;;;;;;;;;;;;;;;
6355;rid6355;non-union;nao uniao;no union;;;;;;;;;;;;;;;;;
6356;rid6356;chondromalacia modifier;modificador de condromalacia;modificante de la condromalacia;;;;;;;;;;;;;;;;;
6357;rid6357;grade i;grau i;grado i;;;;;;;;;;;;;;;;;
6358;rid6358;grade ii;grau ii;grado ii;;;;;;;;;;;;;;;;;
6359;rid6359;grade iii;grau iii;grado iii;;;;;;;;;;;;;;;;;
6360;rid6360;grade iv;grau iv;grado iv;;;;;;;;;;;;;;;;;
6361;rid6361;sex hormone modifier;modificador de hormonio sexual;modificante de la hormona sexual;;;;;;;;;;;;;;;;;
6362;rid6362;virilizing;virilizante;virilizante;;;;;;;;;;;;;;;;;
6363;rid6363;androgen-producing;produtor de androgenos;productor de androgenos;;;;;;;;;;;;;;;;;
6364;rid6364;feminizing tumor;tumor feminilizante;tumor feminizante;;;;;;;;;;;;;;;;;
6365;rid6365;effusion modifier;modificador de derrame;modificante de la efusion;;;;;;;;;;;;;;;;;
6366;rid6366;transudate;transudato;transudato;;;;;;;;;;;;;;;;;
6367;rid6367;exudate;exudato;exudado;;;;;;;;;;;;;;;;;
6368;rid6368;chylous;quiloso;quiloso;;;;;;;;;;;;;;;;;
6369;rid6369;aortic dissection modifier;modificador de disseccao aortica;modificante de la diseccion aortica;;;;;;;;;;;;;;;;;
6370;rid6370;type a (stanford);tipo a (stanford);tipo a (stanford);;;;;;;;;;;;;;;;;
6371;rid6371;type b (stanford);tipo b (stanford);tipo b (stanford);;;;;;;;;;;;;;;;;
6372;rid6372;type i (debakey);tipo i (debakey);tipo i (debakey);;;;;;;;;;;;;;;;;
6373;rid6373;type ii (debakey);tipo ii (debakey);tipo ii (debakey);;;;;;;;;;;;;;;;;
6374;rid6374;type iii (debakey);tipo iii (debakey);tipo iii (debakey);;;;;;;;;;;;;;;;;
6375;rid6375;head anatomy modifier;modificador da anatomia cefalica;modificante de la anatomia cefalica;;;;;;;;;;;;;;;;;
6376;rid6376;cavernous;cavernosa;cavernoso;;;;;;;;;;;;;;;;;
6377;rid6377;dural based;base dural;base dural;;;;;;;;;;;;;;;;;
6378;rid6378;epidural;epidural;epidural;;;;;;;;;;;;;;;;;
6379;rid6379;extracranial;extracraniana;extracraneal;;;;;;;;;;;;;;;;;
6380;rid6380;extraaxial;extra-axial;extraaxial;;;;;;;;;;;;;;;;;
6381;rid6381;infratentorial;infratentorial;infratentorial;;;;;;;;;;;;;;;;;
6382;rid6382;intraaxial;intra-axial;intraaxial;;;;;;;;;;;;;;;;;
6383;rid6383;intracranial;intracraniano;intracraneal;;;;;;;;;;;;;;;;;
6384;rid6384;periventricular;periventricular;periventricular;;;;;;;;;;;;;;;;;
6385;rid6385;petrous;petroso;petroso;;;;;;;;;;;;;;;;;
6386;rid6386;subarachnoid;subaracnoide;subaracnoidea;;;;;;;;;;;;;;;;;
6387;rid6387;subcortical;subcortical;subcortical;;;;;;;;;;;;;;;;;
6388;rid6388;subdural;subdural;subdural;;;;;;;;;;;;;;;;;
6389;rid6389;supratentorial;supratentorial;supratentorial;;;;;;;;;;;;;;;;;
6390;rid6390;brain lobe;lobo do cerebro;lobulo del cerebro;;;;;;;;;;;;;;;;;
6391;rid6391;frontal;frontal;frontal;;;;;;;;;;;;;;;;;
6392;rid6392;temporal;temporal;temporal;;;;;;;;;;;;;;;;;
6393;rid6393;occipital;occipital;occipital;;;;;;;;;;;;;;;;;
6394;rid6394;parietal;parietal;parietal;;;;;;;;;;;;;;;;;
6395;rid6395;frontoparietal;fronto parietal;frontoparietal;;;;;;;;;;;;;;;;;
6396;rid6396;frontotemporal;fronto temporal;frontotemporal;;;;;;;;;;;;;;;;;
6397;rid6397;temporoparietal;temporoparietal;temporoparietal;;;;;;;;;;;;;;;;;
6398;rid6398;head finding modifier;modificador de achado cefalico;modificante de hallazgo cefalico;;;;;;;;;;;;;;;;;
6399;rid6399;alobar;alobar;alobar;;;;;;;;;;;;;;;;;
6400;rid6400;semilobar;semilobar;semilobar;;;;;;;;;;;;;;;;;
6401;rid6401;gyriform;giriforme;giriforme;;;;;;;;;;;;;;;;;
6402;rid6402;hemispheric;hemisferica;hemisferico;;;;;;;;;;;;;;;;;
6403;rid6403;leptomeningeal;leptomeningeo;leptomeningeo;;;;;;;;;;;;;;;;;
6404;rid6404;pachymeningeal;paquieningeo;paquimeningeo;;;;;;;;;;;;;;;;;
6405;rid6405;suprasellar;supra-selar;supraselar;;;;;;;;;;;;;;;;;
6406;rid6406;territorial;territorial;territorial;;;;;;;;;;;;;;;;;
6407;rid6407;transependymal;transependimario;transependimario;;;;;;;;;;;;;;;;;
6408;rid6408;watershed;divisor de aguas;territorio limitrofe;;;;;;;;;;;;;;;;;
6409;rid6409;vascular modifier;modificador vascular;modificante vascular;;;;;;;;;;;;;;;;;
6410;rid6410;emissary vein;veia emissaria;vena emisaria;;;;;;;;;;;;;;;;;
6411;rid6411;feeding artery;arteria nutricia;arteria nutricia;;;;;;;;;;;;;;;;;
6412;rid6412;surgery modifier;modificador de cirurgia;modificante de la cirugia;;;;;;;;;;;;;;;;;
6413;rid6413;orthopedic implant constraint;implante ortopedico restritivo;implante ortopedico restrictivo;;;;;;;;;;;;;;;;;
6414;rid6414;fully constrained implant;implante totalmente restritivo;implante totalmente restrictivo;;;;;;;;;;;;;;;;;
6415;rid6415;semiconstrained implant;implante semi-restritivo;implante semirestrictivo;;;;;;;;;;;;;;;;;
6416;rid6416;nonconstrained implant def: allows full motion in a given direction];implant nao restritivo: permite o movimento completo em um sentido;implante norestrictivo: permite el movimiento completo en una direccion;;;;;;;;;;;;;;;;;
6417;rid6417;treatment technique;tecnica de tratamento;tecnica de tratamiento;;;;;;;;;;;;;;;;;
6419;rid6419;radical;radical;radical;;;;;;;;;;;;;;;;;
6420;rid6420;modified radical;radical modificado;radical modificado;;;;;;;;;;;;;;;;;
6421;rid6421;laparoscopic;laparoscopico;laparoscopico;;;;;;;;;;;;;;;;;
6422;rid6422;transperineal;transperineal;transperineal;;;;;;;;;;;;;;;;;
6423;rid6423;retropubic;retropubico;retropubico;;;;;;;;;;;;;;;;;
6424;rid6424;transcutaneous;transcutaneo;transcutaneo;;;;;;;;;;;;;;;;;
6425;rid6425;transurethral;transuretral;transuretral;;;;;;;;;;;;;;;;;
6426;rid6426;transvaginal;transvaginal;transvaginal;;;;;;;;;;;;;;;;;
6427;rid6427;transabdominal;transabdominal;transabdominal;;;;;;;;;;;;;;;;;
6428;rid6428;laser;laser;laser;;;;;;;;;;;;;;;;;
6429;rid6429;anastomosis type;tipo de anastomose;tipo de anastomosis;;;;;;;;;;;;;;;;;
6430;rid6430;entto-end;termino-terminal;termino-terminal;;;;;;;;;;;;;;;;;
6431;rid6431;entto-side;termino-lateral;termino-lateral;;;;;;;;;;;;;;;;;
6432;rid6432;side-to-side (anastomosis);latero-lateral;latero-lateral;;;;;;;;;;;;;;;;;
6433;rid6433;nervous system;sistema nervoso;sistema nervioso;;;;;;;;;;;;;;;;;
6434;rid6434;brain;cerebro;cerebro;;;;;;;;;;;;;;;;;
6435;rid6435;prosencephalon;prosencefalo;prosencefalo;;;;;;;;;;;;;;;;;
6437;rid6437;cerebrum;hemisferio cerebral;cerebro;;;;;;;;;;;;;;;;;
6440;rid6440;frontal lobe;lobo frontal;loobulo frontal;;;;;;;;;;;;;;;;;
6441;rid6441;superior frontal gyrus;giro frontal superior;giro frontal superior;;;;;;;;;;;;;;;;;
6442;rid6442;middle frontal gyrus;giro frontal medio;giro frontal media;;;;;;;;;;;;;;;;;
6443;rid6443;inferior frontal gyrus;giro frontal inferior;giro frontal inferior;;;;;;;;;;;;;;;;;
6444;rid6444;opercular part;parte opercular;parte opercular;;;;;;;;;;;;;;;;;
6446;rid6446;triangular part;parte triangular;parte triangular;;;;;;;;;;;;;;;;;
6447;rid6447;orbital part;parte orbital;parte orbital;;;;;;;;;;;;;;;;;
6448;rid6448;precentral gyrus;giro pre central;giro precentral;;;;;;;;;;;;;;;;;
6449;rid6449;paracentral lobule;lobulo paracentral;lobulo paracentral;;;;;;;;;;;;;;;;;
6450;rid6450;gyrus rectus;giro reto;giro recto;;;;;;;;;;;;;;;;;
6451;rid6451;orbital gyrus;giro orbital;giro orbital;;;;;;;;;;;;;;;;;
6452;rid6452;anterior perforating substance;substancia perfurante anterior;sustancia de perforante anterior;;;;;;;;;;;;;;;;;
6453;rid6453;paraterminal gyrus;giro paraterminal;giro paraterminal;;;;;;;;;;;;;;;;;
6454;rid6454;anterior paraolfactory gyrus;giro paraolfactory anterior;giro paraolfatorio anterior;;;;;;;;;;;;;;;;;
6455;rid6455;posterior paraolfactory gyrus;giro paraolfactory posterior;giro paraolfatorio posterior;;;;;;;;;;;;;;;;;
6456;rid6456;central sulcus;sulco central;surco central;;;;;;;;;;;;;;;;;
6457;rid6457;precentral sulcus;sulco pre central;surco precentral;;;;;;;;;;;;;;;;;
6458;rid6458;superior frontal sulcus;sulco frontal superior;surco frontal superior;;;;;;;;;;;;;;;;;
6459;rid6459;inferior frontal sulcus;sulco frontal inferior;surco frontal inferior;;;;;;;;;;;;;;;;;
6460;rid6460;olfactory sulcus;sulco olfatorio;surco olfatorio;;;;;;;;;;;;;;;;;
6461;rid6461;rhinencephalon;rinencefalo;rinencefalo;xxxxxxx;;;;;;;;;;;;;;;;
6462;rid6462;anterior perforated substance;substancia perfurada anterior;sustancia perforada anterior;;;;;;;;;;;;;;;;;
6463;rid6463;diagonal band;banda diagonal;banda diagonal;;;;;;;;;;;;;;;;;
6465;rid6465;subcallosal area;regiao subcalosa;region subcallosa;;;;;;;;;;;;;;;;;
6466;rid6466;olfactory bulb;bulbo olfatorio;bulbo olfativo;;;;;;;;;;;;;;;;;
6467;rid6467;olfactory tract;intervalo olfatorio;tracto olfativo;;;;;;;;;;;;;;;;;
6468;rid6468;olfactory trigone;trigono olfatorio;trigono olfativo;;;;;;;;;;;;;;;;;
6469;rid6469;olfactory stria;estria olfatorio;estria olfativa;;;;;;;;;;;;;;;;;
6470;rid6470;olfactory gyrus;giro olfatorio;giro olfativo;;;;;;;;;;;;;;;;;
6471;rid6471;rhinal sulcus;sulco rinal;surco rinal;;;;;;;;;;;;;;;;;
6472;rid6472;insula;insula;insula;;;;;;;;;;;;;;;;;
6473;rid6473;long insular gyrus;giro insular longo;giro insular largo;;;;;;;;;;;;;;;;;
6474;rid6474;short insular gyrus;giro insular curto;giro insular corto;;;;;;;;;;;;;;;;;
6475;rid6475;circular sulcus;sulco circular;surco circular;;;;;;;;;;;;;;;;;
6476;rid6476;temporal lobe;lobo temporal;lobulo temporal;;;;;;;;;;;;;;;;;
6477;rid6477;superior temporal gyrus;giro temporal superior;giro temporal superior;;;;;;;;;;;;;;;;;
6478;rid6478;middle temporal gyrus;giro temporal medio;giro temporal media;;;;;;;;;;;;;;;;;
6479;rid6479;inferior temporal gyrus;giro temporal inferior;giro temporal inferior;;;;;;;;;;;;;;;;;
6480;rid6480;transverse temporal gyrus;giro temporal transverso;giro temporal transversal;;;;;;;;;;;;;;;;;
6482;rid6482;uncus;uncus;uncus;;;;;;;;;;;;;;;;;
6483;rid6483;lingual gyrus;giro lingual;giro lingual;;;;;;;;;;;;;;;;;
6484;rid6484;medial occipitotemporal gyrus;giro occipitotemporal medial;giro occipitotemporal medial;;;;;;;;;;;;;;;;;
6486;rid6486;lateral occipitotemporal gyrus;giro occipitotemporal lateral;giro occipitotemporal lateral;;;;;;;;;;;;;;;;;
6488;rid6488;superior temporal sulcus;sulco temporal superior;surco temporal superior;;;;;;;;;;;;;;;;;
6489;rid6489;inferior temporal sulcus;sulco temporal inferior;surco temporal inferior;;;;;;;;;;;;;;;;;
6490;rid6490;collateral sulcus;sulco colateral;surco colateral;;;;;;;;;;;;;;;;;
6491;rid6491;occipitotemporal sulcus;sulco occipitotemporal;surco occipitotemporal;;;;;;;;;;;;;;;;;
6492;rid6492;hippocampal sulcus;sulco hipocampal;surco hipocampal;;;;;;;;;;;;;;;;;
6493;rid6493;parietal lobe;lobo parietal;lobulo parietal;;;;;;;;;;;;;;;;;
6494;rid6494;post central gyrus;giro pos central;giro postcentral;;;;;;;;;;;;;;;;;
6495;rid6495;paracentral lobule of postcentral gyrus;lobulo paracentral do giro pos-central;lobulo paracentral del postcentral;;;;;;;;;;;;;;;;;
6496;rid6496;superior parietal lobule;lobulo parietal superior;lobulo parietal superior;;;;;;;;;;;;;;;;;
6497;rid6497;supramarginal gyrus;giro supramarginal;giro supramarginal;;;;;;;;;;;;;;;;;
6498;rid6498;angular gyrus;giro angular;giro angular;;;;;;;;;;;;;;;;;
6499;rid6499;postcentral sulcus;sulco pos-central;surco postcentral;;;;;;;;;;;;;;;;;
6500;rid6500;intraparietal sulcus;sulco intraparietal;surco intraparietal;;;;;;;;;;;;;;;;;
6501;rid6501;pars marginalis sulcus;sulco da pars marginalis;surco de la pars marginalis;;;;;;;;;;;;;;;;;
6502;rid6502;occipital lobe;lobo occipital;lobulo occipital;;;;;;;;;;;;;;;;;
6503;rid6503;cuneus gyrus;giro do cuneus;giro del cuneus;;;;;;;;;;;;;;;;;
6504;rid6504;calcarine gyrus;giro calcarino;giro calcarino;;;;;;;;;;;;;;;;;
6505;rid6505;parietaloccipital sulcus;sulco parieto-occipital;surco parietaloccipital;;;;;;;;;;;;;;;;;
6506;rid6506;transverse occipital sulcus;sulco occipital transverso;surco occipital transversal;;;;;;;;;;;;;;;;;
6507;rid6507;calcarine sulcus;sulco calcarino;surco calcarino;;;;;;;;;;;;;;;;;
6508;rid6508;lunate sulcus;sulco lunar;surco lunar;;;;;;;;;;;;;;;;;
6509;rid6509;limbic system;sistema limbico;sistema limbico;;;;;;;;;;;;;;;;;
6510;rid6510;cingulate gyrus;giro do cingulo;giro del cingulo;;;;;;;;;;;;;;;;;
6511;rid6511;cingulate sulcus;sulco do cingulo;surco del cingulo;;;;;;;;;;;;;;;;;
6512;rid6512;fornix;fornix;fornix;;;;;;;;;;;;;;;;;
6513;rid6513;crus of fornix;cruz do fornice;cruz del fornix;;;;;;;;;;;;;;;;;
6514;rid6514;body of fornix;corpo do fornice;cuerpo del fornix;;;;;;;;;;;;;;;;;
6515;rid6515;taenia fornicis;tenia do fornice;tenia del fornix;;;;;;;;;;;;;;;;;
6516;rid6516;column of fornix;coluna do fornice;columna del fornix;;;;;;;;;;;;;;;;;
6517;rid6517;commissure of fornix;comissura do fornice;comisura del fornix;;;;;;;;;;;;;;;;;
6518;rid6518;amygdale;amigdala;amigdala;;;;;;;;;;;;;;;;;
6519;rid6519;amygdaloid body;corpo amigdaloide;cuerpo amigdaloide;;;;;;;;;;;;;;;;;
6520;rid6520;anterior amygdaloid area;area amigdaloide anterior;area amigdaloide anterior;;;;;;;;;;;;;;;;;
6521;rid6521;pars basolateralis;grupo nuclear basolateral;grupo nuclear basolateral;;;;;;;;;;;;;;;;;
6522;rid6522;pars corticomedialis;grupo nuclear corticomedial;grupo nuclear corticomedial;;;;;;;;;;;;;;;;;
6523;rid6523;mamillary body;corpo mamilar;cuerpo mamilar;;;;;;;;;;;;;;;;;
6524;rid6524;lamina terminalis;lamina terminalis;lamina terminalis;;;;;;;;;;;;;;;;;
6525;rid6525;septum pellucidum;septo pelucido;septo pelucido;;;;;;;;;;;;;;;;;
6526;rid6526;lamina septi pellucidi;lamina do septo pelucido;lamina do septo pelucido;;;;;;;;;;;;;;;;;
6527;rid6527;cavum septi pellucidi;cavo do septo pelucido;cavum do septo pelucido;;;;;;;;;;;;;;;;;
6528;rid6528;precommissural septum;septo precomissural;septo precomisural;;;;;;;;;;;;;;;;;
6529;rid6529;hippocampus;hipocampo ;hipocampo;;;;;;;;;;;;;;;;;
6530;rid6530;subiculum;subiculo;subiculum;;;;;;;;;;;;;;;;;
6531;rid6531;parahippocampal gyrus;giro parahipocampal;giro parahipocampal;;;;;;;;;;;;;;;;;
6532;rid6532;alveus;alveus;alveus;;;;;;;;;;;;;;;;;
6533;rid6533;fimbria;fimbria;fimbria;;;;;;;;;;;;;;;;;
6534;rid6534;dentate gyrus;giro dentado;giro dentado;;;;;;;;;;;;;;;;;
6535;rid6535;pes hippocampi;pe do hipocampos;pie del hipocampo;;;;;;;;;;;;;;;;;
6536;rid6536;cornu ammonis;corno de amon;cuerno de amon;;;;;;;;;;;;;;;;;
6537;rid6537;basal ganglia;ganglios da base;ganglios de la base;;;;;;;;;;;;;;;;;
6538;rid6538;nucleus accumbens;nucleo accumbens;nucleo accumbens;;;;;;;;;;;;;;;;;
6539;rid6539;subthalamic nucleus;nucleo subtalamico;nucleo subtalamico;;;;;;;;;;;;;;;;;
6540;rid6540;substantia nigra;substancia negra;sustanacia negra;;;;;;;;;;;;;;;;;
6541;rid6541;pars compacta;pars compacta;pars compacta;;;;;;;;;;;;;;;;;
6542;rid6542;pars reticulate;pars reticulate;pars reticulate;;;;;;;;;;;;;;;;;
6543;rid6543;pars lateralis;pars lateralis;pars lateralis;;;;;;;;;;;;;;;;;
6544;rid6544;corpus striatum;corpo estriado;cuerpo estriado;;;;;;;;;;;;;;;;;
6545;rid6545;caudate nucleus;nucleo do caudado;nucleo caudado;;;;;;;;;;;;;;;;;
6546;rid6546;head of caudate nucleus;cabeca do nucleo do caudado;cabeza del nucleo caudado;;;;;;;;;;;;;;;;;
6547;rid6547;body of caudate nucleus;corpo do nucleo do caudado;cuerpo del nucleo caudado;;;;;;;;;;;;;;;;;
6548;rid6548;tail of caudate nucleus;cauda do nucleo do caudado;cola del nucleo caudado;;;;;;;;;;;;;;;;;
6549;rid6549;lentiform nucleus;nucleo lentiforme;nucleo lentiforme;;;;;;;;;;;;;;;;;
6551;rid6551;putamen;putamen;putamen;;;;;;;;;;;;;;;;;
6552;rid6552;lateral medullary lamina;lamina medular lateral;lamina medular lateral;;;;;;;;;;;;;;;;;
6553;rid6553;lateral nucleus of globus pallidus;nucleo lateral do globo palido;nucleo lateral del globo palido;;;;;;;;;;;;;;;;;
6554;rid6554;internal medullary lamina;lamina medular interna;lamina medular interna;;;;;;;;;;;;;;;;;
6555;rid6555;medial nucleus of globus pallidus;nucleo medial do do globo palido;nucleo medial del del globo palido;;;;;;;;;;;;;;;;;
6556;rid6556;fissure of cerebrum;fissura cerebral;fisura del cerebro;;;;;;;;;;;;;;;;;
6557;rid6557;interhemispheric fissure;fissura inter-hemisferica;fisura interhemisferica;;;;;;;;;;;;;;;;;
6559;rid6559;lateral sulcus;sulco lateral;surco lateral;;;;;;;;;;;;;;;;;
6561;rid6561;anterior ramus of lateral sulcus;ramo anterior do sulco lateral;rama anterior del surco lateral;;;;;;;;;;;;;;;;;
6562;rid6562;ascending ramus of lateral sulcus;ramo ascendente do sulco lateral;rama ascendente del surco lateral;;;;;;;;;;;;;;;;;
6563;rid6563;posterior ramus of lateral sulcus;ramo posterior do sulco lateral;rama posterior del surco lateral;;;;;;;;;;;;;;;;;
6564;rid6564;transverse fissure;fissura transversal;fisura transversal;;;;;;;;;;;;;;;;;
6565;rid6565;longitudinal fissure;fissura longitudinal;fisura longitudinal;;;;;;;;;;;;;;;;;
6566;rid6566;diencephalon;diencefalo;diencefalo;;;;;;;;;;;;;;;;;
6567;rid6567;epithalamus;epitalamo;epitalamo;;;;;;;;;;;;;;;;;
6568;rid6568;habenula;habenula;habenula;;;;;;;;;;;;;;;;;
6569;rid6569;habenular sulcus;sulco habenular;surco habenular;;;;;;;;;;;;;;;;;
6570;rid6570;habenular trigone;trigono habenular;trigono habenular;;;;;;;;;;;;;;;;;
6571;rid6571;epithalamic commissure;comissura epitalamica;comisura epitalamica;;;;;;;;;;;;;;;;;
6572;rid6572;habenular nucleus;nucleo habenular;nucleo habenular;;;;;;;;;;;;;;;;;
6573;rid6573;habenulo-interpeduncular tract;intervalo habenulo-interpeduncular;zona habenulo-interpeduncular;;;;;;;;;;;;;;;;;
6574;rid6574;pretectal area;area pretectal;area pretectal;;;;;;;;;;;;;;;;;
6575;rid6575;pretectal nucleus;nucleo pretectal;nucleo pretectal;;;;;;;;;;;;;;;;;
6576;rid6576;pineal gland;glandula pineal;glandula pineal;;;;;;;;;;;;;;;;;
6577;rid6577;subcommissural organ;orgao subcomissural;organo subcomisural;;;;;;;;;;;;;;;;;
6578;rid6578;thalamus;talamo;talamo;;;;;;;;;;;;;;;;;
6579;rid6579;ventral thalamus;talamo ventral;talamo ventral;;;;;;;;;;;;;;;;;
6580;rid6580;dorsal thalamus;talamo dorsal;talamo dorsal;xxxxxx;;;;;;;;;;;;;;;;
6581;rid6581;interthalamic adhesion;adesao intertalamica;adherencia intertalamica;;;;;;;;;;;;;;;;;
6582;rid6582;anterior thalamic tubercule;tuberculo talamico anterior;tuberculo talamico anterior;;;;;;;;;;;;;;;;;
6583;rid6583;stria medullaris thalami;estria medular do talamo;estria medular del talamo;;;;;;;;;;;;;;;;;
6584;rid6584;pulvinar;pulvinar;pulvinar;;;;;;;;;;;;;;;;;
6585;rid6585;metathalamus;metatalamo;metatalamo;;;;;;;;;;;;;;;;;
6586;rid6586;medial geniculate body;corpo geniculado medial;cuerpo geniculado medial;;;;;;;;;;;;;;;;;
6587;rid6587;lateral geniculate body;corpo geniculado lateral;cuerpo geniculado lateral;;;;;;;;;;;;;;;;;
6588;rid6588;thalamic nucleus;nucleo talamico;nucleo talamico;;;;;;;;;;;;;;;;;
6589;rid6589;reticular nucleus of thalamus;nucleo reticular do talamo;nucleo reticular del talamo;;;;;;;;;;;;;;;;;
6590;rid6590;anterior nucleus;nucleo anterior;nucleo anterior;;;;;;;;;;;;;;;;;
6591;rid6591;anterodorsal nucleus;nucleo anterodorsal;nucleo anterodorsal;;;;;;;;;;;;;;;;;
6592;rid6592;anteroventral nucleus;nucleo anteroventral;nucleo anteroventral;;;;;;;;;;;;;;;;;
6593;rid6593;anteromedial nucleus;nucleo anteromedial;nucleo anteromedial;;;;;;;;;;;;;;;;;
6594;rid6594;median nucleus;nucleo mediano;nucleo mediano;;;;;;;;;;;;;;;;;
6595;rid6595;paraventricular nucleus;nucleo paraventricular;nucleo paraventricular;;;;;;;;;;;;;;;;;
6596;rid6596;rhomboid nucleus;nucleo romboide;nucleo romboide;;;;;;;;;;;;;;;;;
6597;rid6597;reuniens nucleus;nucleo reuniens;nucleo reuniens;;;;;;;;;;;;;;;;;
6598;rid6598;medial nucleus;nucleo medial;nucleo medial;;;;;;;;;;;;;;;;;
6599;rid6599;medial dorsal nucleus;nucleo dorsomedial;nucleo dorsal medial;;;;;;;;;;;;;;;;;
6600;rid6600;intralaminar nucleus;nucleo intralaminar;nucleo intralaminar;;;;;;;;;;;;;;;;;
6601;rid6601;centromedian nucleus;nucleo centromediano;nucleo centromediano;;;;;;;;;;;;;;;;;
6602;rid6602;paracentral nucleus;nucleo paracentral;nucleo paracentral;;;;;;;;;;;;;;;;;
6603;rid6603;parafasicular nucleus;nucleo parafascicular;nucleo parafasicular;;;;;;;;;;;;;;;;;
6604;rid6604;central lateral nucleus;nucleo central lateral;nucleo lateral central;;;;;;;;;;;;;;;;;
6605;rid6605;central medial nucleus;nucleo central medial;nucleo central medial;;;;;;;;;;;;;;;;;
6606;rid6606;ventrolateral nucleus;nucleo ventrolateral;nucleo ventrolateral;;;;;;;;;;;;;;;;;
6607;rid6607;lateral posterior nucleus;nucleo posterior lateral;nucleo lateral posterior ;;;;;;;;;;;;;;;;;
6608;rid6608;lateral dorsal nucleus;nucleo dorsal lateral;nucleo lateral dorsal;;;;;;;;;;;;;;;;;
6609;rid6609;ventral anterior nucleus;nucleo ventral anterior ;nucleo ventral anterior;;;;;;;;;;;;;;;;;
6610;rid6610;ventral lateral nucleus;nucleo ventral lateral;nucleo ventral lateral ;;;;;;;;;;;;;;;;;
6611;rid6611;ventral medial nucleus;nucleo ventral medial;nucleo ventral medial ;;;;;;;;;;;;;;;;;
6612;rid6612;ventral posterior nucleus;nucleo ventral posterior;nucleo ventral posterior;;;;;;;;;;;;;;;;;
6613;rid6613;ventral posterolateralal nucleus;nucleo ventral posterolateralal;nucleo ventral posterolateralal;;;;;;;;;;;;;;;;;
6614;rid6614;ventral posteromedial nucleus;nucleo ventral posteromedial;nucleo ventral posteromedial;;;;;;;;;;;;;;;;;
6615;rid6615;posterior nucleus;nucleo posterior;nucleo posterior;;;;;;;;;;;;;;;;;
6616;rid6616;pulvinar nucleus;nucleo pulvinar;nucleo pulvinar;;;;;;;;;;;;;;;;;
6617;rid6617;lateral geniculate nucleus;nucleo geniculado lateral;nucleo articulado lateral;;;;;;;;;;;;;;;;;
6618;rid6618;medial geniculate nucleus;nucleo geniculado medial;nucleo articulado intermedio;;;;;;;;;;;;;;;;;
6619;rid6619;zona incerta;zona ventral;zona incerta;;;;;;;;;;;;;;;;;
6620;rid6620;thalamic tract;trato talamico;tracto talamico;;;;;;;;;;;;;;;;;
6622;rid6622;medial lemniscus fibers of thalamic tract;fibras do leminisco medial do intervalo talamicos;fibras del lemnisco medial del la zona talamico;;;;;;;;;;;;;;;;;
6623;rid6623;spinal lemniscus;leminisco espinhal;lemnisco espinal;;;;;;;;;;;;;;;;;
6624;rid6624;brachium inferior colliculus;braco do coliculo inferior;brazo del coliculo inferior;;;;;;;;;;;;;;;;;
6625;rid6625;acoustic radiation;radiacao acustica;radiacion acustica;;;;;;;;;;;;;;;;;
6626;rid6626;brachium superior colliculus;braco do coliculo superior;brazo del coliculo superior;;;;;;;;;;;;;;;;;
6627;rid6627;anterior thalamic radiation;radiacao talamica anterior;radiacion talamica anterior;;;;;;;;;;;;;;;;;
6628;rid6628;central thalamic radiation;radiacao talamica central;radiacion talamica central;;;;;;;;;;;;;;;;;
6629;rid6629;posterior thalamic radiation;radiacao talamica posterior;radiacion talamica posterior;;;;;;;;;;;;;;;;;
6630;rid6630;dentatothalamic tract;trato dentado-talamica;tracto dentado-talamico;;;;;;;;;;;;;;;;;
